component,strategy,run,seed,order,component_id,score,score_metric
link,random,13,20460918,42,2304,,random
link,random,13,20460918,43,2829,,random
link,random,13,20460918,44,1691,,random
link,random,13,20460918,45,261,,random
link,random,13,20460918,46,1488,,random
link,random,13,20460918,47,2390,,random
link,random,13,20460918,48,1315,,random
link,random,13,20460918,49,2688,,random
link,random,13,20460918,50,2580,,random
link,random,13,20460918,51,2412,,random
link,random,13,20460918,52,2018,,random
link,random,13,20460918,53,1606,,random
link,random,13,20460918,54,2078,,random
link,random,13,20460918,55,2623,,random
link,random,13,20460918,56,1038,,random
link,random,13,20460918,57,2473,,random
link,random,13,20460918,58,2783,,random
link,random,13,20460918,59,118,,random
link,random,13,20460918,60,2161,,random
link,random,13,20460918,61,1262,,random
link,random,13,20460918,62,2492,,random
link,random,13,20460918,63,1440,,random
link,random,13,20460918,64,1388,,random
link,random,13,20460918,65,2114,,random
link,random,13,20460918,66,332,,random
link,random,13,20460918,67,30,,random
link,random,13,20460918,68,215,,random
link,random,13,20460918,69,366,,random
link,random,13,20460918,70,1475,,random
link,random,13,20460918,71,2843,,random
link,random,13,20460918,72,2256,,random
link,random,13,20460918,73,586,,random
link,random,13,20460918,74,2664,,random
link,random,13,20460918,75,783,,random
link,random,13,20460918,76,2499,,random
link,random,13,20460918,77,706,,random
link,random,13,20460918,78,1905,,random
link,random,13,20460918,79,2584,,random
link,random,13,20460918,80,2455,,random
link,random,13,20460918,81,1095,,random
link,random,13,20460918,82,747,,random
link,random,13,20460918,83,2188,,random
link,random,13,20460918,84,493,,random
link,random,13,20460918,85,1498,,random
link,random,13,20460918,86,306,,random
link,random,13,20460918,87,214,,random
link,random,13,20460918,88,139,,random
link,random,13,20460918,89,1649,,random
link,random,13,20460918,90,1554,,random
link,random,13,20460918,91,25,,random
link,random,13,20460918,92,2821,,random
link,random,13,20460918,93,1133,,random
link,random,13,20460918,94,671,,random
link,random,13,20460918,95,637,,random
link,random,13,20460918,96,1731,,random
link,random,13,20460918,97,2177,,random
link,random,13,20460918,98,2604,,random
link,random,13,20460918,99,1105,,random
link,random,13,20460918,100,289,,random
link,random,13,20460918,101,2398,,random
link,random,13,20460918,102,959,,random
link,random,13,20460918,103,1213,,random
link,random,13,20460918,104,1239,,random
link,random,13,20460918,105,161,,random
link,random,13,20460918,106,1873,,random
link,random,13,20460918,107,1499,,random
link,random,13,20460918,108,358,,random
link,random,13,20460918,109,2750,,random
link,random,13,20460918,110,1208,,random
link,random,13,20460918,111,207,,random
link,random,13,20460918,112,282,,random
link,random,13,20460918,113,2414,,random
link,random,13,20460918,114,956,,random
link,random,13,20460918,115,340,,random
link,random,13,20460918,116,2569,,random
link,random,13,20460918,117,463,,random
link,random,13,20460918,118,2128,,random
link,random,13,20460918,119,1503,,random
link,random,13,20460918,120,654,,random
link,random,13,20460918,121,730,,random
link,random,13,20460918,122,2495,,random
link,random,13,20460918,123,1777,,random
link,random,13,20460918,124,2294,,random
link,random,13,20460918,125,541,,random
link,random,13,20460918,126,572,,random
link,random,13,20460918,127,2459,,random
link,random,13,20460918,128,317,,random
link,random,13,20460918,129,923,,random
link,random,13,20460918,130,1111,,random
link,random,13,20460918,131,2088,,random
link,random,13,20460918,132,1858,,random
link,random,13,20460918,133,2488,,random
link,random,13,20460918,134,1399,,random
link,random,13,20460918,135,609,,random
link,random,13,20460918,136,1304,,random
link,random,13,20460918,137,2039,,random
link,random,13,20460918,138,1609,,random
link,random,13,20460918,139,244,,random
link,random,13,20460918,140,2090,,random
link,random,13,20460918,141,154,,random
link,random,13,20460918,142,2030,,random
link,random,13,20460918,143,967,,random
link,random,13,20460918,144,1901,,random
link,random,13,20460918,145,2431,,random
link,random,13,20460918,146,1974,,random
link,random,13,20460918,147,378,,random
link,random,13,20460918,148,1088,,random
link,random,13,20460918,149,2749,,random
link,random,13,20460918,150,1268,,random
link,random,13,20460918,151,649,,random
link,random,13,20460918,152,292,,random
link,random,13,20460918,153,128,,random
link,random,13,20460918,154,2233,,random
link,random,13,20460918,155,937,,random
link,random,13,20460918,156,2521,,random
link,random,13,20460918,157,2243,,random
link,random,13,20460918,158,1672,,random
link,random,13,20460918,159,2707,,random
link,random,13,20460918,160,2052,,random
link,random,13,20460918,161,1318,,random
link,random,13,20460918,162,2720,,random
link,random,13,20460918,163,2347,,random
link,random,13,20460918,164,1118,,random
link,random,13,20460918,165,1695,,random
link,random,13,20460918,166,359,,random
link,random,13,20460918,167,133,,random
link,random,13,20460918,168,251,,random
link,random,13,20460918,169,127,,random
link,random,13,20460918,170,1210,,random
link,random,13,20460918,171,1802,,random
link,random,13,20460918,172,55,,random
link,random,13,20460918,173,1570,,random
link,random,13,20460918,174,2614,,random
link,random,13,20460918,175,511,,random
link,random,13,20460918,176,618,,random
link,random,13,20460918,177,848,,random
link,random,13,20460918,178,140,,random
link,random,13,20460918,179,2670,,random
link,random,13,20460918,180,2049,,random
link,random,13,20460918,181,1413,,random
link,random,13,20460918,182,374,,random
link,random,13,20460918,183,1997,,random
link,random,13,20460918,184,439,,random
link,random,13,20460918,185,1067,,random
link,random,13,20460918,186,2489,,random
link,random,13,20460918,187,2044,,random
link,random,13,20460918,188,992,,random
link,random,13,20460918,189,1740,,random
link,random,13,20460918,190,117,,random
link,random,13,20460918,191,767,,random
link,random,13,20460918,192,2554,,random
link,random,13,20460918,193,178,,random
link,random,13,20460918,194,2812,,random
link,random,13,20460918,195,2192,,random
link,random,13,20460918,196,694,,random
link,random,13,20460918,197,1260,,random
link,random,13,20460918,198,1766,,random
link,random,13,20460918,199,1325,,random
link,random,13,20460918,200,2621,,random
link,random,13,20460918,201,1643,,random
link,random,13,20460918,202,832,,random
link,random,13,20460918,203,1205,,random
link,random,13,20460918,204,2393,,random
link,random,13,20460918,205,1068,,random
link,random,13,20460918,206,679,,random
link,random,13,20460918,207,2787,,random
link,random,13,20460918,208,2789,,random
link,random,13,20460918,209,2399,,random
link,random,13,20460918,210,2411,,random
link,random,13,20460918,211,1254,,random
link,random,13,20460918,212,565,,random
link,random,13,20460918,213,902,,random
link,random,13,20460918,214,2466,,random
link,random,13,20460918,215,2622,,random
link,random,13,20460918,216,1973,,random
link,random,13,20460918,217,1803,,random
link,random,13,20460918,218,659,,random
link,random,13,20460918,219,2165,,random
link,random,13,20460918,220,2139,,random
link,random,13,20460918,221,2762,,random
link,random,13,20460918,222,1001,,random
link,random,13,20460918,223,2131,,random
link,random,13,20460918,224,726,,random
link,random,13,20460918,225,1471,,random
link,random,13,20460918,226,973,,random
link,random,13,20460918,227,1459,,random
link,random,13,20460918,228,1747,,random
link,random,13,20460918,229,2581,,random
link,random,13,20460918,230,2003,,random
link,random,13,20460918,231,845,,random
link,random,13,20460918,232,2430,,random
link,random,13,20460918,233,476,,random
link,random,13,20460918,234,1180,,random
link,random,13,20460918,235,1612,,random
link,random,13,20460918,236,2129,,random
link,random,13,20460918,237,1204,,random
link,random,13,20460918,238,827,,random
link,random,13,20460918,239,2341,,random
link,random,13,20460918,240,1815,,random
link,random,13,20460918,241,1538,,random
link,random,13,20460918,242,1454,,random
link,random,13,20460918,243,882,,random
link,random,13,20460918,244,1036,,random
link,random,13,20460918,245,653,,random
link,random,13,20460918,246,2364,,random
link,random,13,20460918,247,1383,,random
link,random,13,20460918,248,2822,,random
link,random,13,20460918,249,1552,,random
link,random,13,20460918,250,1153,,random
link,random,13,20460918,251,2527,,random
link,random,13,20460918,252,352,,random
link,random,13,20460918,253,124,,random
link,random,13,20460918,254,2544,,random
link,random,13,20460918,255,2115,,random
link,random,13,20460918,256,611,,random
link,random,13,20460918,257,2274,,random
link,random,13,20460918,258,2050,,random
link,random,13,20460918,259,734,,random
link,random,13,20460918,260,1711,,random
link,random,13,20460918,261,1162,,random
link,random,13,20460918,262,804,,random
link,random,13,20460918,263,2502,,random
link,random,13,20460918,264,887,,random
link,random,13,20460918,265,383,,random
link,random,13,20460918,266,242,,random
link,random,13,20460918,267,114,,random
link,random,13,20460918,268,404,,random
link,random,13,20460918,269,2663,,random
link,random,13,20460918,270,1363,,random
link,random,13,20460918,271,952,,random
link,random,13,20460918,272,2606,,random
link,random,13,20460918,273,919,,random
link,random,13,20460918,274,169,,random
link,random,13,20460918,275,2395,,random
link,random,13,20460918,276,636,,random
link,random,13,20460918,277,1780,,random
link,random,13,20460918,278,376,,random
link,random,13,20460918,279,62,,random
link,random,13,20460918,280,788,,random
link,random,13,20460918,281,2735,,random
link,random,13,20460918,282,862,,random
link,random,13,20460918,283,362,,random
link,random,13,20460918,284,1978,,random
link,random,13,20460918,285,2653,,random
link,random,13,20460918,286,1810,,random
link,random,13,20460918,287,1793,,random
link,random,13,20460918,288,1378,,random
link,random,13,20460918,289,375,,random
link,random,13,20460918,290,61,,random
link,random,13,20460918,291,1400,,random
link,random,13,20460918,292,2000,,random
link,random,13,20460918,293,756,,random
link,random,13,20460918,294,2368,,random
link,random,13,20460918,295,2641,,random
link,random,13,20460918,296,19,,random
link,random,13,20460918,297,2301,,random
link,random,13,20460918,298,570,,random
link,random,13,20460918,299,334,,random
link,random,13,20460918,300,1426,,random
link,random,13,20460918,301,2840,,random
link,random,13,20460918,302,658,,random
link,random,13,20460918,303,1218,,random
link,random,13,20460918,304,130,,random
link,random,13,20460918,305,2259,,random
link,random,13,20460918,306,559,,random
link,random,13,20460918,307,2344,,random
link,random,13,20460918,308,972,,random
link,random,13,20460918,309,1138,,random
link,random,13,20460918,310,1542,,random
link,random,13,20460918,311,673,,random
link,random,13,20460918,312,464,,random
link,random,13,20460918,313,517,,random
link,random,13,20460918,314,2397,,random
link,random,13,20460918,315,2847,,random
link,random,13,20460918,316,770,,random
link,random,13,20460918,317,1722,,random
link,random,13,20460918,318,2605,,random
link,random,13,20460918,319,2186,,random
link,random,13,20460918,320,1864,,random
link,random,13,20460918,321,315,,random
link,random,13,20460918,322,1610,,random
link,random,13,20460918,323,232,,random
link,random,13,20460918,324,2325,,random
link,random,13,20460918,325,48,,random
link,random,13,20460918,326,1098,,random
link,random,13,20460918,327,2289,,random
link,random,13,20460918,328,2228,,random
link,random,13,20460918,329,1993,,random
link,random,13,20460918,330,1599,,random
link,random,13,20460918,331,2121,,random
link,random,13,20460918,332,1960,,random
link,random,13,20460918,333,106,,random
link,random,13,20460918,334,588,,random
link,random,13,20460918,335,1233,,random
link,random,13,20460918,336,1517,,random
link,random,13,20460918,337,1074,,random
link,random,13,20460918,338,1941,,random
link,random,13,20460918,339,2077,,random
link,random,13,20460918,340,1395,,random
link,random,13,20460918,341,2422,,random
link,random,13,20460918,342,209,,random
link,random,13,20460918,343,2642,,random
link,random,13,20460918,344,1979,,random
link,random,13,20460918,345,2608,,random
link,random,13,20460918,346,240,,random
link,random,13,20460918,347,2291,,random
link,random,13,20460918,348,2486,,random
link,random,13,20460918,349,1073,,random
link,random,13,20460918,350,1379,,random
link,random,13,20460918,351,293,,random
link,random,13,20460918,352,976,,random
link,random,13,20460918,353,111,,random
link,random,13,20460918,354,2418,,random
link,random,13,20460918,355,49,,random
link,random,13,20460918,356,1024,,random
link,random,13,20460918,357,683,,random
link,random,13,20460918,358,329,,random
link,random,13,20460918,359,2300,,random
link,random,13,20460918,360,432,,random
link,random,13,20460918,361,410,,random
link,random,13,20460918,362,429,,random
link,random,13,20460918,363,2374,,random
link,random,13,20460918,364,2836,,random
link,random,13,20460918,365,100,,random
link,random,13,20460918,366,1004,,random
link,random,13,20460918,367,2589,,random
link,random,13,20460918,368,901,,random
link,random,13,20460918,369,1030,,random
link,random,13,20460918,370,278,,random
link,random,13,20460918,371,2531,,random
link,random,13,20460918,372,1655,,random
link,random,13,20460918,373,305,,random
link,random,13,20460918,374,2696,,random
link,random,13,20460918,375,1520,,random
link,random,13,20460918,376,2403,,random
link,random,13,20460918,377,1293,,random
link,random,13,20460918,378,1032,,random
link,random,13,20460918,379,1028,,random
link,random,13,20460918,380,2441,,random
link,random,13,20460918,381,2158,,random
link,random,13,20460918,382,1715,,random
link,random,13,20460918,383,1812,,random
